"","logFC","logCPM","LR","PValue","FDR"
"Bra002660",-1.21693067669539,5.86092886054955,31.7739125938798,1.73203583925769e-08,1.00404605308054e-07
"Bra025315",-1.83154787731644,7.05841051881942,31.7712817158742,1.73438359353897e-08,1.00516458372596e-07
"Bra025514",3.56143977502265,0.670029498472578,31.7659344063241,1.73916527725874e-08,1.00769282241168e-07
"Bra006336",2.05346246451492,2.88022907055155,31.7633365777285,1.74149307743325e-08,1.00879837606726e-07
"Bra028720",-1.05488220097232,3.5101592582115,31.7568523888143,1.74731690014348e-08,1.01192805730237e-07
"Bra036875",3.43104449252362,0.807671977191859,31.7505236332954,1.75301993137274e-08,1.01498629319712e-07
"Bra024659",1.5265490856215,6.38223669925651,31.7427393438308,1.76006016502029e-08,1.01881710033954e-07
"Bra003084",1.73885409986267,2.66334649905067,31.7361071182483,1.76608079404817e-08,1.0220560029895e-07
"Bra001423",0.861863881313875,5.74852044140595,31.7303545455726,1.771319592282e-08,1.02484099857741e-07
"Bra013157",-0.812264492979804,5.53969886527711,31.7197216147972,1.78104388522176e-08,1.03021922352394e-07
"Bra003776",-1.14883027375961,4.95566878382438,31.7150960555178,1.78529084112107e-08,1.03242733579172e-07
"Bra012157",-1.22907679833472,7.30328271917089,31.7110177192355,1.78904377852265e-08,1.03434876528779e-07
"Bra034778",2.1909545589188,3.51191372263358,31.7092952973331,1.79063114582725e-08,1.03501753147697e-07
"Bra027985",0.827482057490724,5.50616247874192,31.683268930847,1.8147892306771e-08,1.04872912647496e-07
"Bra040907",4.75643932976798,0.677434044773833,31.6809280095156,1.81697804877665e-08,1.04974159673793e-07
"Bra008271",2.45273476168709,6.52974985838557,31.6788252935696,1.8189463934342e-08,1.05062623455414e-07
"Bra015421",-1.52665915292468,2.72901886746506,31.6752952303367,1.82225567666052e-08,1.05228478935269e-07
"Bra040139",-1.0620418553699,5.14326982840023,31.6692072734855,1.82797705107094e-08,1.05533510558345e-07
"Bra008699",0.937728040661745,6.81998271900593,31.6620603915741,1.83471655306264e-08,1.05897160509864e-07
"Bra007066",1.85083346079645,2.1403812425503,31.6587623661398,1.83783497490554e-08,1.06051682561536e-07
"Bra040869",-1.18576545384869,3.27898140982839,31.6545055914049,1.84186778459382e-08,1.06258882224983e-07
"Bra032414",1.52594663525561,2.44445002952187,31.6486969996888,1.84738506864187e-08,1.06551602447177e-07
"Bra029259",-1.65964157284398,2.81703562585102,31.6394839971407,1.85617000082873e-08,1.07032605086175e-07
"Bra033746",-1.61484900272263,6.07963826261201,31.6252872621259,1.86978909668948e-08,1.0779206320421e-07
"Bra019346",-1.66922754811835,3.60937201056564,31.6073730961485,1.88711730303398e-08,1.08764933479901e-07
"Bra011449",-0.983210906832701,6.45426333162234,31.6037798963823,1.89061229271476e-08,1.08940244169519e-07
"Bra003412",-1.6130812351198,2.666374420466,31.5771270766388,1.91673985607171e-08,1.10419284997189e-07
"Bra039329",-1.04297272155728,6.85612060503813,31.5646121702967,1.9291326126613e-08,1.11106573718432e-07
"Bra027235",-1.52191239817184,4.5767314270908,31.5629197052943,1.93081470828925e-08,1.11176810491193e-07
"Bra021978",-1.07304176253383,4.80449665367152,31.5555933034386,1.93811318460322e-08,1.11570328811386e-07
"Bra013198",-1.22888964721367,3.31615622330287,31.5519073602685,1.94179552089041e-08,1.11755540107951e-07
"Bra011862",-0.929378155170015,6.39950678877257,31.5483708130174,1.94533519515069e-08,1.1193245410642e-07
"Bra003295",-1.39267651883804,2.6210931185428,31.5415587509044,1.95217150592388e-08,1.12298922865904e-07
"Bra008270",1.22069281301083,3.04873953478098,31.539072308087,1.95467279023285e-08,1.1241590294438e-07
"Bra017697",2.17401258596093,4.0421008480566,31.5307774459104,1.96304040622222e-08,1.12853593053921e-07
"Bra022614",1.16978301908037,4.22077336721102,31.5305974244283,1.96322240392129e-08,1.12853593053921e-07
"Bra018005",-0.898918122250364,5.74556615909664,31.5289676777371,1.96487081076928e-08,1.12921341621303e-07
"Bra027694",-1.08685827495174,5.25850310409686,31.5284726780549,1.96537175250782e-08,1.12923128615283e-07
"Bra015607",0.97493016805744,7.0666228886027,31.5275045199281,1.96635190239945e-08,1.12952441735823e-07
"Bra009245",4.35387054344936,1.57662422091418,31.5077025504821,1.98650691623234e-08,1.14082932436626e-07
"Bra006022",2.72122280415375,1.31473794398157,31.5062010990196,1.98804355052153e-08,1.14143905143895e-07
"Bra034236",-2.74839641344134,0.898915323536238,31.4506491625254,2.04574204664187e-08,1.17428622758516e-07
"Bra038157",2.22846085397983,4.30665060857378,31.4463265175578,2.05030144430766e-08,1.17662237135841e-07
"Bra033774",0.920351067023041,5.08543279884403,31.4258445280917,2.07204400846196e-08,1.18881608258235e-07
"Bra026029",0.919949834472525,5.94661800944195,31.4223012096435,2.07582876852399e-08,1.19070330841779e-07
"Bra027809",0.943601655328287,5.67599959282818,31.4163868435969,2.08216157198549e-08,1.19384238447325e-07
"Bra025953",-2.68052699039655,1.22231321704276,31.4162626302695,2.08229478060741e-08,1.19384238447325e-07
"Bra008132",1.82068892280704,6.49871959236111,31.3892422306285,2.11147579944748e-08,1.21028402966661e-07
"Bra016613",-1.10176068531469,4.27847365648642,31.3842359216513,2.11692723578982e-08,1.21311943693306e-07
"Bra040596",-1.51514868783793,3.70855954401934,31.3664804359578,2.13637534279706e-08,1.22397246695553e-07
"Bra021403",1.7630145199673,3.0003661753929,31.3652754205727,2.13770169874275e-08,1.22444048206824e-07
"Bra021232",1.14994283771428,5.50725877018553,31.3608719933601,2.14255555318792e-08,1.22684550671596e-07
"Bra016499",-1.89942566878067,5.87221214878706,31.3605404469812,2.14292146009554e-08,1.22684550671596e-07
"Bra006620",1.29540047119355,3.61576798608027,31.3508690177974,2.15362279903711e-08,1.23267850326406e-07
"Bra031966",-0.978571950252005,6.19467448849865,31.3500772486385,2.15450125067465e-08,1.23288769187416e-07
"Bra027355",0.976515363910499,7.08824037347645,31.3365380425428,2.16957839039463e-08,1.24118576690759e-07
"Bra005692",-0.816955730435034,5.27946672835273,31.3356738246056,2.17054435649697e-08,1.24118576690759e-07
"Bra029825",-0.976296402471437,4.85744028214564,31.3356673221393,2.17055162615986e-08,1.24118576690759e-07
"Bra026969",-1.19382212143114,3.40160672305018,31.3275651810555,2.17962867685702e-08,1.24607981968558e-07
"Bra016300",2.7360106806256,3.70472808571325,31.3138622981647,2.19506701396735e-08,1.2546073867703e-07
"Bra014910",-1.0311909373305,3.73904170128554,31.2980293188667,2.21304167658433e-08,1.26458021053323e-07
"Bra029715",-1.09671897483557,5.19088051250766,31.2865477950716,2.22616843359063e-08,1.2717787528623e-07
"Bra014671",1.32168831270472,7.2339153716883,31.2649617156387,2.25105920363583e-08,1.28569289211462e-07
"Bra026016",1.83291033237287,2.30857375040919,31.2636644051811,2.25256397398888e-08,1.28624667500235e-07
"Bra011689",-0.939495351113536,5.85870823842094,31.2618827170629,2.25463222377994e-08,1.28712187330943e-07
"Bra014987",1.19612965289726,7.42103465047762,31.2541672673211,2.26361058239581e-08,1.29194055419855e-07
"Bra020200",1.11371505421865,3.43526197121168,31.2477849858428,2.27106461314524e-08,1.29588715366412e-07
"Bra000560",-1.45175019976859,4.22532270253072,31.2359557438529,2.28494537146275e-08,1.30349814995813e-07
"Bra021634",-0.939793338540726,6.8946728075413,31.2265014290768,2.29610040554516e-08,1.30955095270224e-07
"Bra041023",-3.39278550103903,0.673679057436606,31.2186694698169,2.30538254447681e-08,1.31453295549124e-07
"Bra003833",-1.39204043822855,3.9760255489917,31.2165540740418,2.30789607183734e-08,1.31565403677748e-07
"Bra017629",1.93990838301191,1.8265996118554,31.209435077657,2.31637509282889e-08,1.32017450749465e-07
"Bra024331",1.06023646169711,3.98573497053492,31.204415684775,2.32237214934372e-08,1.32327862108409e-07
"Bra037163",2.76102162788344,1.81709772496318,31.2009459858001,2.32652675601016e-08,1.32533169125262e-07
"Bra102235",1.49059699118835,3.5407356324956,31.1875642581213,2.34261984359418e-08,1.33418306447731e-07
"Bra031741",1.01193518599536,3.97369837808313,31.175387104393,2.35736117891554e-08,1.34213321839848e-07
"Bra009417",1.09950659836719,4.42683071476412,31.1751114510875,2.35769595076906e-08,1.34213321839848e-07
"Bra018477",1.0051493313009,4.1125535027689,31.1726493850028,2.36068816197954e-08,1.34351833495184e-07
"Bra035359",1.5707183559526,2.91500132606105,31.1455084344319,2.39392642768123e-08,1.36211239968964e-07
"Bra032629",-1.45104879648961,4.06719234223894,31.1424381236197,2.39771588983885e-08,1.36394564961863e-07
"Bra009358",-2.73886895341952,1.85820716771489,31.1270202400796,2.4168361099982e-08,1.37449690174389e-07
"Bra036784",2.84480574063718,1.35862071961311,31.1132180438562,2.43408219601326e-08,1.38397756089384e-07
"Bra000057",1.76137047872231,2.66601681055205,31.111446139546,2.43630513216764e-08,1.38491384925537e-07
"Bra004320",1.37625446776307,4.6736662941233,31.1108145893517,2.43709793268335e-08,1.38503692868554e-07
"Bra018689",1.03256397249422,5.15701540882986,31.0915440338124,2.46141338694381e-08,1.39852504354155e-07
"Bra040927",-1.19280512347286,7.54129205121192,31.0861155401666,2.46830679110095e-08,1.4021102674857e-07
"Bra022272",1.79840818548793,1.67120661478982,31.0818475213631,2.47374013669352e-08,1.4048646135466e-07
"Bra013931",1.16151140975528,6.88916308600622,31.078354713741,2.47819552307585e-08,1.40702897267244e-07
"Bra015703",-1.14061975126141,3.34031430859636,31.0779423267043,2.4787220896626e-08,1.40702897267244e-07
"Bra032539",1.35913299900677,3.6221552124008,31.0532404575441,2.5104685681272e-08,1.42471314206303e-07
"Bra005102",-2.01109775335704,2.12979711715447,31.0464268567416,2.51929675719938e-08,1.42938570024858e-07
"Bra102605",-2.64876130138157,1.00545146808119,31.0415208651019,2.52567256268773e-08,1.43266496038794e-07
"Bra008427",-1.56595241443122,7.41785496766975,31.0396160883142,2.52815235630511e-08,1.43373321688148e-07
"Bra008241",1.33477731412491,7.45069045479053,31.0333429886637,2.53633644476717e-08,1.4380351524778e-07
"Bra005134",-1.22390176004332,5.69594179942012,31.0151961837346,2.56016109321817e-08,1.45120074798126e-07
"Bra028974",-1.68100432644131,3.93776730115641,31.0144535973662,2.56114078332139e-08,1.4514137605835e-07
"Bra016983",1.18558472944291,3.77631276897454,31.0123810644161,2.56387705183447e-08,1.45262190155091e-07
"Bra036289",-2.04443388281135,2.47782586834062,31.0052618682537,2.57329852061584e-08,1.45761623013154e-07
"Bra027572",-1.23293269376373,4.20141247644352,31.0040928762327,2.57484886386703e-08,1.45792775730723e-07
"Bra012963",-1.34097655134681,6.85696833294098,31.0039324357341,2.57506171663858e-08,1.45792775730723e-07
"Bra017468",-1.17778759849662,5.54474790173309,30.9959454408214,2.58568019172512e-08,1.46359485934813e-07
"Bra003418",-2.43170549939624,1.81850086800736,30.994059495813,2.58819389494365e-08,1.46467275891395e-07
"Bra010954",-1.16699432623043,4.44688335704045,30.9737522311524,2.61541625238656e-08,1.47972961887614e-07
"Bra021794",-1.79909402059438,3.21976578841018,30.966976522573,2.624562915282e-08,1.48455507427365e-07
"Bra033046",-0.9573799425851,4.65653293878207,30.9630766775285,2.62984191537439e-08,1.48719107280254e-07
"Bra036240",-1.38836125427721,8.92001617161883,30.959152838742,2.63516412964251e-08,1.48985026327518e-07
"Bra036107",2.01611896352351,2.00706168638345,30.9472743564448,2.65134172239697e-08,1.49864409586286e-07
"Bra011685",2.59764070344746,1.37354680440709,30.9453745294887,2.65393835568991e-08,1.49975909806375e-07
"Bra013144",4.84785048781242,1.73676438907855,30.9386077349204,2.66320774550701e-08,1.50464351094301e-07
"Bra014961",1.76848953446563,3.4191602738823,30.9305093910505,2.67434378065088e-08,1.51057998646682e-07
"Bra024722",-1.22640700716107,3.49581001709239,30.9198755522655,2.68903724681413e-08,1.51852258434988e-07
"Bra026835",1.08877529870696,5.3211943154868,30.9076174145233,2.70607548605085e-08,1.52778525327099e-07
"Bra018588",0.861262968127622,4.67659800504447,30.9032649895301,2.71215113526701e-08,1.53085580988744e-07
"Bra100424",1.64805771946514,2.35184941591172,30.8797030466838,2.74527980035959e-08,1.54919123554455e-07
"Bra003775",-1.72021407641232,3.56465224588424,30.8782440523736,2.74734445937503e-08,1.54999241165773e-07
"Bra013917",-1.14816131042899,3.92956817642564,30.8602953032505,2.7728718186892e-08,1.56402725393983e-07
"Bra013908",1.97503405620039,1.59357085783542,30.8518027260308,2.78503294643859e-08,1.57051810968337e-07
"Bra021187",1.40067360334577,10.0805303729064,30.8498915766526,2.78777701419005e-08,1.5716967571908e-07
"Bra013153",2.25953941384439,2.01707708964328,30.8459576732293,2.79343392247385e-08,1.57451667196849e-07
"Bra022867",0.898827396792635,5.63637370030886,30.8296160812129,2.81705630952e-08,1.58745911706925e-07
"Bra028298",-0.993811427465175,4.25332678513805,30.8257419652306,2.82268577159428e-08,1.5902585521448e-07
"Bra036339",3.38329531068988,5.57922079362208,30.8236994593305,2.82565826414399e-08,1.59156012937513e-07
"Bra018218",1.38350200084104,3.29298316451705,30.8209611509264,2.82964829028289e-08,1.59343409111197e-07
"Bra011160",0.97849522801946,7.39278057557519,30.8188307756254,2.83275639217041e-08,1.59481066126548e-07
"Bra005818",-1.51512673768306,2.58425425223614,30.8035894598424,2.85509262892145e-08,1.60700927970722e-07
"Bra014342",-1.31098401850852,4.66405851152281,30.8002020409275,2.86008082627837e-08,1.60944000418577e-07
"Bra015164",-1.20488234644948,5.6140230167242,30.7851921616833,2.88228912399347e-08,1.62155750950513e-07
"Bra035221",1.51918064748468,2.91018943040251,30.78052627803,2.88922780065263e-08,1.62508076201464e-07
"Bra034056",-1.04368552302777,4.41144650699832,30.7686141097395,2.9070184813314e-08,1.6347047772653e-07
"Bra038045",1.16463059969166,4.65960990385738,30.7477921850079,2.93837974852272e-08,1.65195365791801e-07
"Bra007232",-1.7080429037136,2.82054399605033,30.7446015042421,2.94321529935575e-08,1.65428523163508e-07
"Bra035574",-1.72385658044969,3.03370534509645,30.7408240060327,2.94895049257823e-08,1.65712125645605e-07
"Bra102574",-1.61157731294955,3.01626888186292,30.7369357730176,2.95486550206491e-08,1.66005697701328e-07
"Bra001158",-1.85688294097783,2.96396225320176,30.7326818357748,2.96135045817139e-08,1.66331144920989e-07
"Bra021376",1.38028360034802,3.45070904642564,30.7287024699872,2.96742974759168e-08,1.66633660172006e-07
"Bra028482",-2.63192716847716,1.49793723717499,30.7141184860853,2.98981681314649e-08,1.67851570397484e-07
"Bra005140",-1.75603321598801,7.65321022818055,30.711348887681,2.99408734813158e-08,1.68052067550197e-07
"Bra021287",-2.28264346416113,1.35350254418127,30.7101742883074,2.99590034643532e-08,1.68114566720118e-07
"Bra036512",-0.900529504073661,4.50514160244074,30.6988453279816,3.01344319313347e-08,1.69059509112441e-07
"Bra033955",2.33344964981974,1.5273852793249,30.683366104632,3.03757918745313e-08,1.70373811414816e-07
"Bra019459",-2.8280107919696,1.02231561711177,30.6764869785613,3.04836753687694e-08,1.70939023288149e-07
"Bra012860",1.34265100957016,3.11167871004477,30.6684811827811,3.06097115154537e-08,1.71605739809287e-07
"Bra016865",2.41759574023785,4.2310697154164,30.6676417557466,3.06229569107901e-08,1.7163995951351e-07
"Bra031893",-0.983524919778608,4.65577630068168,30.657510901789,3.07832661102089e-08,1.72498255465787e-07
"Bra009656",-1.23752461190256,3.10602275721925,30.6551758104948,3.08203353264356e-08,1.72665720101528e-07
"Bra013401",1.18259347013389,3.14895340980514,30.6383274474611,3.10891291993971e-08,1.74131002372014e-07
"Bra027372",1.28837950046315,3.5711006031196,30.6358714811669,3.11285066009591e-08,1.74310933748241e-07
"Bra024725",1.20237585672352,3.72832091781225,30.6284177223232,3.12483216267512e-08,1.74941104583587e-07
"Bra019741",2.96404502950414,7.82597164398683,30.6261090779706,3.1285525425329e-08,1.75108597594867e-07
"Bra001198",-1.04167434297933,5.6379147769551,30.6206561906225,3.13735749685148e-08,1.75560535691102e-07
"Bra017585",-1.98135021574761,2.98521572600013,30.6200095285804,3.13840332827332e-08,1.75578178751678e-07
"Bra026184",0.888308656115354,5.28221681237246,30.603511412646,3.16520378854078e-08,1.77036322675795e-07
"Bra013614",-1.40313132813595,2.61749215763244,30.601056261463,3.16921162427973e-08,1.77219246575009e-07
"Bra034377",-0.986967003031728,6.53032996223872,30.5896146465829,3.18795629150179e-08,1.78225963037809e-07
"Bra029107",-2.43226847904222,3.57609626881442,30.5776975286373,3.20759806739997e-08,1.7928235337649e-07
"Bra012506",0.928053437028185,7.10950549567375,30.5746423980079,3.2126530237165e-08,1.79523140599866e-07
"Bra025848",2.40697724657231,2.85838106001818,30.563054809524,3.23189825366385e-08,1.80556584445739e-07
"Bra017809",1.63529411014157,4.57226905141463,30.5625331225917,3.23276740842395e-08,1.8056316963528e-07
"Bra002167",0.922619446644181,4.52823230256137,30.5612670217354,3.23487776538624e-08,1.80639061833859e-07
"Bra001745",1.44759739328205,2.97543394361565,30.5581606248197,3.24006140590954e-08,1.8088649437777e-07
"Bra023271",-1.70398307718701,3.49275818558556,30.5278825417594,3.2910242911517e-08,1.83688987026335e-07
"Bra001781",-1.89500814144633,3.13860459311403,30.5190554649874,3.30603230850119e-08,1.84483818208771e-07
"Bra024143",0.921891494135736,5.33567853052026,30.4953661018927,3.34664934765707e-08,1.8670698797955e-07
"Bra002753",-1.42528712228576,3.06555981788049,30.4923715297267,3.35181921202701e-08,1.86952014253556e-07
"Bra018372",-1.6628527496642,8.78223096019448,30.4778974392751,3.3769204684416e-08,1.88308367838806e-07
"Bra004408",1.30383990429689,4.47354492516741,30.4772815340418,3.37799275086327e-08,1.88324467117253e-07
"Bra037322",-2.1029224938068,2.50342572458602,30.4751768499837,3.38165955151288e-08,1.88485170828062e-07
